id,name,state_id,state_code,state_name,country_id,country_code,country_name,latitude,longitude,wikiDataId
131705,Devgadh Bariya,4030,GJ,Gujarat,101,IN,India,22.70517,73.90882,Q1263667
131716,Dhandhuka,4030,GJ,Gujarat,101,IN,India,22.38185,71.98664,Q1259584
131717,Dhanera,4030,GJ,Gujarat,101,IN,India,24.50967,72.02343,Q1266017
147593,Dhansura,4030,GJ,Gujarat,101,IN,India,23.35,73.2,Q5269024
131719,Dharampur,4030,GJ,Gujarat,101,IN,India,20.53693,73.17368,Q2465676
147594,Dharasana,4030,GJ,Gujarat,101,IN,India,20.68333333,72.91666667,Q15213874
131755,Dhari,4030,GJ,Gujarat,101,IN,India,21.32855,71.02645,Q2761749
147595,Dhasa,4030,GJ,Gujarat,101,IN,India,21.8,71.51666667,Q5269418
131738,Dhola,4030,GJ,Gujarat,101,IN,India,21.88129,71.77269,Q2355879
147596,Dholera,4030,GJ,Gujarat,101,IN,India,22.248,72.195,Q2761956
131739,Dholka,4030,GJ,Gujarat,101,IN,India,22.72732,72.44128,Q1263568
131741,Dhoraji,4030,GJ,Gujarat,101,IN,India,21.73359,70.45004,Q1259573
131743,Dhrangadhra,4030,GJ,Gujarat,101,IN,India,22.99167,71.46793,Q1265559
131742,Dhrol,4030,GJ,Gujarat,101,IN,India,22.567,70.41769,Q927778
131747,Dhuwaran,4030,GJ,Gujarat,101,IN,India,22.23779,72.7591,Q2761882
131817,Disa,4030,GJ,Gujarat,101,IN,India,24.25612,72.17928,Q31856848
131782,Dohad,4030,GJ,Gujarat,101,IN,India,22.9,74,Q186518
147597,Dumkhal,4030,GJ,Gujarat,101,IN,India,21.7396,73.8449,Q2759470
131800,Dungarpur,4030,GJ,Gujarat,101,IN,India,21.28777,71.7556,Q1524667
131803,Dwarka,4030,GJ,Gujarat,101,IN,India,22.23944,68.96778,Q817247
131888,Gadhada,4030,GJ,Gujarat,101,IN,India,21.96957,71.57828,Q1525333
131899,Gandevi,4030,GJ,Gujarat,101,IN,India,20.81214,72.99811,Q721365
132046,Gandhidham,4030,GJ,Gujarat,101,IN,India,23.08333,70.13333,Q41543
131900,Gandhinagar,4030,GJ,Gujarat,101,IN,India,23.21667,72.68333,Q11910
131925,Gariadhar,4030,GJ,Gujarat,101,IN,India,21.53889,71.57737,Q536870
147598,Ghodasar,4030,GJ,Gujarat,101,IN,India,24.45,71.85,Q5556817
131944,Ghogha,4030,GJ,Gujarat,101,IN,India,21.68813,72.2763,Q1707463
131958,Gir Somnath,4030,GJ,Gujarat,101,IN,India,20.91287,70.3671,Q1524976
131964,Godhra,4030,GJ,Gujarat,101,IN,India,22.77547,73.61488,Q1708114
131982,Gondal,4030,GJ,Gujarat,101,IN,India,21.96074,70.80255,Q1536978
147599,Gorwa,4030,GJ,Gujarat,101,IN,India,22.3301,73.1611,Q5586976
147600,Halenda,4030,GJ,Gujarat,101,IN,India,22.088185,71.05171,Q647446
132139,Halol,4030,GJ,Gujarat,101,IN,India,22.50321,73.47242,Q1707605
132060,Halvad,4030,GJ,Gujarat,101,IN,India,23.01516,71.18029,Q1707007
132065,Hansot,4030,GJ,Gujarat,101,IN,India,21.58496,72.80764,Q2777153
132143,Harij,4030,GJ,Gujarat,101,IN,India,23.69356,71.907,Q1708423
147601,Harsol,4030,GJ,Gujarat,101,IN,India,23.36,73.02,Q2776931
147602,Hathuran,4030,GJ,Gujarat,101,IN,India,21.5,72.97,Q5681558
132096,Himatnagar,4030,GJ,Gujarat,101,IN,India,23.59893,72.96602,Q1708155
147603,Idar,4030,GJ,Gujarat,101,IN,India,23.83,73,Q1755548
147604,Jakhau,4030,GJ,Gujarat,101,IN,India,23.21861111,68.71694444,Q6125153
142129,Jalalpore,4030,GJ,Gujarat,101,IN,India,20.9491,72.9136,Q2013180
132219,Jalalpur,4030,GJ,Gujarat,101,IN,India,20.94896,72.89829,Q2013180
147605,Jalia,4030,GJ,Gujarat,101,IN,India,21.8,70.25,Q2758137
147606,Jambuda,4030,GJ,Gujarat,101,IN,India,22.51666667,70.21666667,Q2757726
132226,Jambusar,4030,GJ,Gujarat,101,IN,India,22.05236,72.80074,Q2013301
132230,Jamnagar,4030,GJ,Gujarat,101,IN,India,22.47292,70.06673,Q1154
147607,Jarod,4030,GJ,Gujarat,101,IN,India,22.433,73.333,Q2757535
132243,Jasdan,4030,GJ,Gujarat,101,IN,India,22.03709,71.20794,Q1714838
147608,Jetalpur,4030,GJ,Gujarat,101,IN,India,22.88333333,72.6,Q15229532
132261,Jetalsar,4030,GJ,Gujarat,101,IN,India,21.70891,70.57695,Q26788212
132262,Jetpur,4030,GJ,Gujarat,101,IN,India,21.75482,70.62347,Q968713
147609,Jetpur (Navagadh),4030,GJ,Gujarat,101,IN,India,21.75482,70.62347,Q968713
147610,Jhalod,4030,GJ,Gujarat,101,IN,India,23.10027778,74.15611111,Q3808247
132272,Jhulasan,4030,GJ,Gujarat,101,IN,India,23.3286,72.47314,Q2758980
132285,Jodhpur,4030,GJ,Gujarat,101,IN,India,21.90174,70.0327,Q1609645
147611,Jodhpur (Ahmedabad),4030,GJ,Gujarat,101,IN,India,21.88,70.03,Q1609645
142130,Jodia,4030,GJ,Gujarat,101,IN,India,22.71667,70.28333,Q2758600
132287,Jodiya Bandar,4030,GJ,Gujarat,101,IN,India,22.71667,70.28333,Q1434965
132317,Junagadh,4030,GJ,Gujarat,101,IN,India,21.25,70.33333,Q11864
132321,Kachchh,4030,GJ,Gujarat,101,IN,India,23.58333,70,Q1063417
147612,Kachholi,4030,GJ,Gujarat,101,IN,India,20.83333333,72.96666667,Q2726489
132327,Kadi,4030,GJ,Gujarat,101,IN,India,23.29908,72.33362,Q2726621
132329,Kadod,4030,GJ,Gujarat,101,IN,India,21.21717,73.21972,Q2726639
132689,Kalavad,4030,GJ,Gujarat,101,IN,India,22.20789,70.38343,Q2251785
132682,Kalol,4030,GJ,Gujarat,101,IN,India,22.60777,73.46272,Q2724740
132698,Kandla,4030,GJ,Gujarat,101,IN,India,23.03333,70.21667,Q581480
147613,Kandla port,4030,GJ,Gujarat,101,IN,India,23.03,70.22,Q581480
132708,Kanodar,4030,GJ,Gujarat,101,IN,India,24.08932,72.39354,Q2564896
132390,Kapadvanj,4030,GJ,Gujarat,101,IN,India,23.02302,73.07113,Q2341421
132394,Karamsad,4030,GJ,Gujarat,101,IN,India,22.54243,72.90392,Q2349890
147614,Kariana,4030,GJ,Gujarat,101,IN,India,21.88333333,71.35,Q2727236
147615,Karjan,4030,GJ,Gujarat,101,IN,India,22.05304167,73.12351389,Q2295886
132723,Kathor,4030,GJ,Gujarat,101,IN,India,21.28854,72.9407,Q2726550
132425,Katpur,4030,GJ,Gujarat,101,IN,India,21.05869,71.79457,Q746441
132434,Kawant,4030,GJ,Gujarat,101,IN,India,22.09282,74.05078,Q1929610
147616,Kayavarohan,4030,GJ,Gujarat,101,IN,India,22.067,73.25,Q2723783
147617,Kerwada,4030,GJ,Gujarat,101,IN,India,21.9,72.85,Q2728727
132446,Keshod,4030,GJ,Gujarat,101,IN,India,21.30328,70.24861,Q599414
142132,Khambhalia,4030,GJ,Gujarat,101,IN,India,22.2,69.65,Q2120093
132462,Khambhat,4030,GJ,Gujarat,101,IN,India,22.31744,72.61916,Q1740527
147618,Khavda,4030,GJ,Gujarat,101,IN,India,23.85,69.72,Q6401016
132488,Kheda,4030,GJ,Gujarat,101,IN,India,22.75,72.83333,Q775759
132489,Khedbrahma,4030,GJ,Gujarat,101,IN,India,24.0299,73.04632,Q9461
147619,Khedoi,4030,GJ,Gujarat,101,IN,India,23.05927778,69.91895556,Q6401200
147620,Kherali,4030,GJ,Gujarat,101,IN,India,22.68333333,71.6,Q2730823
132494,Kheralu,4030,GJ,Gujarat,101,IN,India,23.88534,72.61869,Q2236264
132547,Kodinar,4030,GJ,Gujarat,101,IN,India,20.79393,70.70216,Q2239007
132588,Kosamba,4030,GJ,Gujarat,101,IN,India,21.46202,72.95842,Q431049
147621,Kothara,4030,GJ,Gujarat,101,IN,India,23.133,68.932,Q6434019
147622,Kotharia,4030,GJ,Gujarat,101,IN,India,22.23,70.81,Q2729203
147623,Kukarmunda,4030,GJ,Gujarat,101,IN,India,21.51666667,74.13333333,Q2728479
147624,Kukma,4030,GJ,Gujarat,101,IN,India,23.217822,69.777922,Q6442533
132647,Kundla,4030,GJ,Gujarat,101,IN,India,21.34222,71.30633,Q2734216
142133,Kutch district,4030,GJ,Gujarat,101,IN,India,23.915,70.367,Q1063417
132670,Kutiyana,4030,GJ,Gujarat,101,IN,India,21.6241,69.98494,Q2238993
147628,Ladol,4030,GJ,Gujarat,101,IN,India,23.61666667,72.73333333,Q6711592
147625,Lakhpat,4030,GJ,Gujarat,101,IN,India,23.82611111,68.77694444,Q2771159
132747,Lakhtar,4030,GJ,Gujarat,101,IN,India,22.85683,71.78844,Q2234278
132797,Lalpur,4030,GJ,Gujarat,101,IN,India,22.19073,69.96351,Q2771361
147626,Langhnaj,4030,GJ,Gujarat,101,IN,India,23.45,72.48333333,Q6486089
132802,Lathi,4030,GJ,Gujarat,101,IN,India,21.7231,71.38843,Q3827464
132764,Limbdi,4030,GJ,Gujarat,101,IN,India,22.56507,71.81076,Q715228
147627,Limkheda,4030,GJ,Gujarat,101,IN,India,22.81666667,73.98333333,Q2771499
132804,Lunavada,4030,GJ,Gujarat,101,IN,India,23.12841,73.61043,Q2240915
147629,Madhavpur Ghed,4030,GJ,Gujarat,101,IN,India,21.29929167,70.02513889,Q2723937
147630,Madhi,4030,GJ,Gujarat,101,IN,India,22.1,69.1,Q19810113
132831,Mahemdavad,4030,GJ,Gujarat,101,IN,India,22.82359,72.75551,Q2233469
132834,Mahesana,4030,GJ,Gujarat,101,IN,India,23.66667,72.5,Q2019694
147631,Mahisa,4030,GJ,Gujarat,101,IN,India,22.85,73.05,Q2768107
132841,Mahudha,4030,GJ,Gujarat,101,IN,India,22.82082,72.94032,Q2606805
147632,Mahuva,4030,GJ,Gujarat,101,IN,India,21.0833,71.8,Q1924998
147633,Mahuva (Surat),4030,GJ,Gujarat,101,IN,India,21.02,73.15,Q2768146
133068,Malpur,4030,GJ,Gujarat,101,IN,India,23.36035,73.46595,Q2234238
133085,Manavadar,4030,GJ,Gujarat,101,IN,India,21.49813,70.13775,Q1330938
133073,Mandal,4030,GJ,Gujarat,101,IN,India,23.28865,71.91854,Q26783813
133076,Mandvi,4030,GJ,Gujarat,101,IN,India,22.83282,69.35237,Q2570689
142134,Mandvi (Surat),4030,GJ,Gujarat,101,IN,India,21.25526,73.30412,Q2768275
133077,Mangrol,4030,GJ,Gujarat,101,IN,India,21.12268,70.11484,Q2577440
147634,Mangrol (Junagadh),4030,GJ,Gujarat,101,IN,India,21.12,70.12,Q2577440
133081,Mansa,4030,GJ,Gujarat,101,IN,India,23.42564,72.65739,Q720211
132960,Meghraj,4030,GJ,Gujarat,101,IN,India,23.49805,73.51352,Q2673443
142135,Mehsana,4030,GJ,Gujarat,101,IN,India,23.6,72.4,Q1922283
132966,Mendarda,4030,GJ,Gujarat,101,IN,India,21.32112,70.44078,Q2768932
147635,Mithapur,4030,GJ,Gujarat,101,IN,India,22.41,69,Q2738453
132978,Modasa,4030,GJ,Gujarat,101,IN,India,23.46253,73.29857,Q2320097
132993,Morbi,4030,GJ,Gujarat,101,IN,India,22.81731,70.8377,Q2087713
142136,Morva (Hadaf),4030,GJ,Gujarat,101,IN,India,22.90469,73.83912,Q2769626
133000,Morwa,4030,GJ,Gujarat,101,IN,India,22.90469,73.83912,Q1814480
133029,Mundra,4030,GJ,Gujarat,101,IN,India,22.83918,69.7219,Q2234250
133106,Nadiad,4030,GJ,Gujarat,101,IN,India,22.69385,72.86157,Q219039
147637,Nagwa,4030,GJ,Gujarat,101,IN,India,25.69621,84.2359,Q15260788
147638,Naldhara,4030,GJ,Gujarat,101,IN,India,20.96666667,73.16666667,Q6960849
133133,Naliya,4030,GJ,Gujarat,101,IN,India,23.26058,68.82655,Q6960925
147639,Nargol,4030,GJ,Gujarat,101,IN,India,20.233,72.75,Q2763089
133169,Narmada,4030,GJ,Gujarat,101,IN,India,21.87377,73.49527,Q15261015
133170,Naroda,4030,GJ,Gujarat,101,IN,India,23.07041,72.65702,Q6966092
133187,Navsari,4030,GJ,Gujarat,101,IN,India,20.95,72.92,Q1922248
147640,Nikora,4030,GJ,Gujarat,101,IN,India,21.78586,73.13968,Q15262336
147641,Nizar,4030,GJ,Gujarat,101,IN,India,21.47727,74.19595,Q26928895
147642,Odadar,4030,GJ,Gujarat,101,IN,India,21.56666667,69.66666667,Q2726106
133297,Okha,4030,GJ,Gujarat,101,IN,India,22.46756,69.07002,Q2726034
133298,Olpad,4030,GJ,Gujarat,101,IN,India,21.33649,72.75161,Q2726258
133313,Paddhari,4030,GJ,Gujarat,101,IN,India,22.43654,70.60162,Q2575916
133315,Padra,4030,GJ,Gujarat,101,IN,India,22.2398,73.08451,Q2247454
133526,Palanpur,4030,GJ,Gujarat,101,IN,India,24.17128,72.43827,Q949907
147643,Palanswa,4030,GJ,Gujarat,101,IN,India,23.46666667,70.93333333,Q7126721
133532,Palitana,4030,GJ,Gujarat,101,IN,India,21.52519,71.82309,Q3786790
133533,Paliyad,4030,GJ,Gujarat,101,IN,India,22.25757,71.56024,Q3786790
147645,Palsana,4030,GJ,Gujarat,101,IN,India,21.08,72.98,Q2763782
133536,Panch Mahals,4030,GJ,Gujarat,101,IN,India,22.75,73.6,Q1781463
142137,Panchmahal district,4030,GJ,Gujarat,101,IN,India,22.75,73.6,Q1781463
133548,Pardi,4030,GJ,Gujarat,101,IN,India,20.5087,72.94569,Q1925363
133362,Parnera,4030,GJ,Gujarat,101,IN,India,20.56101,72.94846,Q2735009
133376,Patan,4030,GJ,Gujarat,101,IN,India,23.7,71.8,Q579702
142138,Pavi Jetpur,4030,GJ,Gujarat,101,IN,India,22.34472,73.84093,Q26788214
133429,Petlad,4030,GJ,Gujarat,101,IN,India,22.47681,72.79995,Q2734226
147646,Pipavav,4030,GJ,Gujarat,101,IN,India,20.96666667,71.56666667,Q1343195
147647,Piplod,4030,GJ,Gujarat,101,IN,India,22.81666667,73.9,Q7197451
133480,Porbandar,4030,GJ,Gujarat,101,IN,India,21.64219,69.60929,Q33473477
147648,Prabhas Patan,4030,GJ,Gujarat,101,IN,India,20.88808,70.40129,Q7237228
147649,Prantij,4030,GJ,Gujarat,101,IN,India,23.43841944,72.85718056,Q2724388
133657,Radhanpur,4030,GJ,Gujarat,101,IN,India,23.83238,71.6047,Q2068178
133679,Rajkot,4030,GJ,Gujarat,101,IN,India,22.33333,70.83333,Q11854
133682,Rajpipla,4030,GJ,Gujarat,101,IN,India,21.86667,73.5,Q1816866
133684,Rajula,4030,GJ,Gujarat,101,IN,India,21.03854,71.44345,Q2734999
133718,Ranavav,4030,GJ,Gujarat,101,IN,India,21.68734,69.74485,Q2570700
147650,Ranpur,4030,GJ,Gujarat,101,IN,India,22.3667,71.75,Q2770373
133722,Rapar,4030,GJ,Gujarat,101,IN,India,23.57267,70.64718,Q2724400
147651,Reha,4030,GJ,Gujarat,101,IN,India,23.151725,69.750086,Q7309730
133643,Roha,4030,GJ,Gujarat,101,IN,India,23.19646,69.27076,Q2557879
133739,Sabar Kantha,4030,GJ,Gujarat,101,IN,India,23.62974,73.00197,Q2548310
133742,Sachin,4030,GJ,Gujarat,101,IN,India,21.08718,72.88153,Q2774361
133766,Salaya,4030,GJ,Gujarat,101,IN,India,22.31038,69.60376,Q2734222
147652,Samakhiali,4030,GJ,Gujarat,101,IN,India,23.3034,70.50688,Q7408505
134069,Sanand,4030,GJ,Gujarat,101,IN,India,22.99227,72.38177,Q2228906
133790,Sankheda,4030,GJ,Gujarat,101,IN,India,22.17021,73.5782,Q2774237
147653,Sarbhon,4030,GJ,Gujarat,101,IN,India,21.05,73.0833,Q7423512
147654,Sardoi,4030,GJ,Gujarat,101,IN,India,23.5667,73.2667,Q2774649
133808,Sarkhej,4030,GJ,Gujarat,101,IN,India,22.98297,72.50196,Q3107283
147655,Sathamba,4030,GJ,Gujarat,101,IN,India,23.169125,73.32661667,Q7426123
133831,Savarkundla,4030,GJ,Gujarat,101,IN,India,21.33726,71.3035,Q2734216
147656,Savli,4030,GJ,Gujarat,101,IN,India,22.56666667,73.21666667,Q7428379
134085,Sayla,4030,GJ,Gujarat,101,IN,India,22.54925,71.48324,Q2775259
133900,Shahpur,4030,GJ,Gujarat,101,IN,India,22.15611,70.77068,Q3959001
133882,Shivrajpur,4030,GJ,Gujarat,101,IN,India,22.42319,73.60865,Q2299042
142139,Siddhpur,4030,GJ,Gujarat,101,IN,India,23.9167,72.3833,Q2572203
133925,Sihor,4030,GJ,Gujarat,101,IN,India,21.71134,71.96179,Q2572958
133932,Sikka,4030,GJ,Gujarat,101,IN,India,22.43218,69.84158,Q1617473
133954,Sinor,4030,GJ,Gujarat,101,IN,India,21.91117,73.33974,Q2773921
133984,Sojitra,4030,GJ,Gujarat,101,IN,India,22.53884,72.71984,Q7555023
133995,Songadh,4030,GJ,Gujarat,101,IN,India,21.16966,73.56357,Q2734240
147657,Supedi,4030,GJ,Gujarat,101,IN,India,21.762,70.378,Q2775816
134096,Surat,4030,GJ,Gujarat,101,IN,India,21.17801,72.81189,Q4629
134050,Surendranagar,4030,GJ,Gujarat,101,IN,India,22.72706,71.64856,Q1023682
147658,Sutrapada,4030,GJ,Gujarat,101,IN,India,20.8928,70.465,Q2775790
134107,Talaja,4030,GJ,Gujarat,101,IN,India,21.3527,72.03524,Q766933
134112,Tankara,4030,GJ,Gujarat,101,IN,India,22.65622,70.74945,Q7683522
134114,Tapi,4030,GJ,Gujarat,101,IN,India,21.12,73.4,Q670165
134164,Than,4030,GJ,Gujarat,101,IN,India,22.57422,71.19942,Q2231030
142140,Thangadh,4030,GJ,Gujarat,101,IN,India,22.56666667,71.18333333,Q2231030
134144,Tharad,4030,GJ,Gujarat,101,IN,India,24.39597,71.62577,Q2557742
134168,Thasra,4030,GJ,Gujarat,101,IN,India,22.79831,73.21174,Q2759268
134145,The Dangs,4030,GJ,Gujarat,101,IN,India,20.75,73.75,Q2557742
147659,Umarpada,4030,GJ,Gujarat,101,IN,India,21.45,73.5,Q2725556
134277,Umrala,4030,GJ,Gujarat,101,IN,India,21.84353,71.80305,Q2725836
134275,Umreth,4030,GJ,Gujarat,101,IN,India,22.69881,73.11561,Q2724380
134278,Un,4030,GJ,Gujarat,101,IN,India,23.88745,71.76975,Q2725833
134280,Una,4030,GJ,Gujarat,101,IN,India,20.82318,71.03795,Q1622928
134284,Unjha,4030,GJ,Gujarat,101,IN,India,23.80366,72.39101,Q767916
134286,Upleta,4030,GJ,Gujarat,101,IN,India,21.74015,70.28256,Q2734950
134297,Utran,4030,GJ,Gujarat,101,IN,India,21.23333,72.86667,Q2231121
147660,Vadgam,4030,GJ,Gujarat,101,IN,India,24.08333333,72.48333333,Q2771862
134309,Vadnagar,4030,GJ,Gujarat,101,IN,India,23.78593,72.63893,Q2570726
134310,Vadodara,4030,GJ,Gujarat,101,IN,India,22.29941,73.20812,Q11909
134381,Vaghodia,4030,GJ,Gujarat,101,IN,India,22.30505,73.40016,Q1935461
147661,Vaghodia INA,4030,GJ,Gujarat,101,IN,India,22.3,73.3833,Q1935461
134318,Vallabh Vidyanagar,4030,GJ,Gujarat,101,IN,India,22.53333,72.9,Q2234110
142141,Vallabhipur,4030,GJ,Gujarat,101,IN,India,21.8878,71.8795,Q1534153
134322,Valsad,4030,GJ,Gujarat,101,IN,India,20.5,73.08333,Q302654
147662,Vanala,4030,GJ,Gujarat,101,IN,India,22.45,71.98333333,Q7913948
142142,Vansda,4030,GJ,Gujarat,101,IN,India,20.45,73.22,Q2724780
147663,Vanthli,4030,GJ,Gujarat,101,IN,India,21.4833,70.3333,Q16902519
134326,Vapi,4030,GJ,Gujarat,101,IN,India,20.37175,72.90493,Q2087696
134331,Vartej,4030,GJ,Gujarat,101,IN,India,21.73947,72.06553,Q2738371
134332,Vasa,4030,GJ,Gujarat,101,IN,India,22.66079,72.75519,Q2738371
147664,Vasavad,4030,GJ,Gujarat,101,IN,India,21.82657,71.02436,Q2773098
142143,Vaso,4030,GJ,Gujarat,101,IN,India,22.66079,72.75519,Q2772372
147665,Vataman,4030,GJ,Gujarat,101,IN,India,22.53,72.42,Q2771843
134339,Vejalpur,4030,GJ,Gujarat,101,IN,India,22.69021,73.56299,Q2558274
134349,Veraval,4030,GJ,Gujarat,101,IN,India,20.9077,70.36786,Q518791
134357,Vijapur,4030,GJ,Gujarat,101,IN,India,23.5623,72.74848,Q2234286
142144,Vinchhiya,4030,GJ,Gujarat,101,IN,India,22.21027,71.37967,Q2773382
147666,Viramgam,4030,GJ,Gujarat,101,IN,India,23.12,72.03,Q2451172
134365,Virpur,4030,GJ,Gujarat,101,IN,India,23.1892,73.47987,Q2773235
134387,Visavadar,4030,GJ,Gujarat,101,IN,India,21.33954,70.74966,Q2452720
134371,Visnagar,4030,GJ,Gujarat,101,IN,India,23.69855,72.5521,Q2452712
134378,Vyara,4030,GJ,Gujarat,101,IN,India,21.11079,73.39365,Q1964842
142145,Wadhai,4030,GJ,Gujarat,101,IN,India,20.76666667,73.48333333,Q2771789
142146,Wadhwan,4030,GJ,Gujarat,101,IN,India,22.7,71.68333333,Q1023682
134389,Waghai,4030,GJ,Gujarat,101,IN,India,20.77048,73.50074,Q2719142
134416,Wankaner,4030,GJ,Gujarat,101,IN,India,22.61198,70.94379,Q2006496
57675,Ambala,4007,HR,Haryana,101,IN,India,30.32854,76.9422,Q2086226
134464,Asandh,4007,HR,Haryana,101,IN,India,29.52119,76.60552,Q1935271
57756,Ateli Mandi,4007,HR,Haryana,101,IN,India,28.1008,76.2598,Q590003
57810,Bahadurgarh,4007,HR,Haryana,101,IN,India,28.69287,76.93555,Q633471
57861,Bara Uchana,4007,HR,Haryana,101,IN,India,29.46747,76.17798,Q2557959
57890,Barwala,4007,HR,Haryana,101,IN,India,29.36747,75.90809,Q712480
58152,Bawal,4007,HR,Haryana,101,IN,India,28.07184,76.58312,Q759164
57937,Beri Khas,4007,HR,Haryana,101,IN,India,28.70146,76.57708,Q2234154
57988,Bhiwani,4007,HR,Haryana,101,IN,India,28.75,76.16667,Q1852857
58054,Bilaspur,4007,HR,Haryana,101,IN,India,30.3045,77.30424,Q3639927
58164,Buriya,4007,HR,Haryana,101,IN,India,30.15911,77.35814,Q862612
58200,Charkhi Dadri,4007,HR,Haryana,101,IN,India,28.59166,76.27161,Q888946
131528,Chhachhrauli,4007,HR,Haryana,101,IN,India,30.24492,77.36027,Q885359
131638,Dabwali,4007,HR,Haryana,101,IN,India,29.94906,74.73832,Q1190879
131757,Dharuhera,4007,HR,Haryana,101,IN,India,28.20553,76.79691,Q1258723
131831,Ellenabad,4007,HR,Haryana,101,IN,India,29.45282,74.66122,Q1524663
131853,Faridabad,4007,HR,Haryana,101,IN,India,28.41124,77.31316,Q200663
131856,Farrukhnagar,4007,HR,Haryana,101,IN,India,28.44745,76.82391,Q1525392
131872,Fatehabad,4007,HR,Haryana,101,IN,India,29.51525,75.45554,Q1320989
131882,Firozpur Jhirka,4007,HR,Haryana,101,IN,India,27.78853,76.94496,Q1523132
131937,Gharaunda,4007,HR,Haryana,101,IN,India,29.53692,76.97142,Q1708340
131968,Gohana,4007,HR,Haryana,101,IN,India,29.13777,76.70247,Q12424844
131991,Gorakhpur,4007,HR,Haryana,101,IN,India,29.44768,75.67206,Q734556
132032,Gurgaon,4007,HR,Haryana,101,IN,India,28.43891,77.00592,Q1815766
132141,Hansi,4007,HR,Haryana,101,IN,India,29.10239,75.96253,Q1707791
132084,Hasanpur,4007,HR,Haryana,101,IN,India,27.96944,77.49544,Q1707447
132106,Hisar,4007,HR,Haryana,101,IN,India,29.15394,75.72294,Q1772825
132109,Hodal,4007,HR,Haryana,101,IN,India,27.89196,77.36744,Q616583
132163,Inda Chhoi,4007,HR,Haryana,101,IN,India,29.64042,75.79041,Q208097
132167,Indri,4007,HR,Haryana,101,IN,India,29.87999,77.05972,Q1619362
132194,Jagadhri,4007,HR,Haryana,101,IN,India,30.16719,77.30367,Q2016879
132305,Jakhal,4007,HR,Haryana,101,IN,India,29.79627,75.82392,Q2016886
132266,Jhajjar,4007,HR,Haryana,101,IN,India,28.6063,76.6565,Q2304016
132315,Jind,4007,HR,Haryana,101,IN,India,29.31577,76.31502,Q1807935
132340,Kaithal,4007,HR,Haryana,101,IN,India,29.80153,76.39959,Q1949385
132360,Kalanaur,4007,HR,Haryana,101,IN,India,28.82823,76.3955,Q368353
132688,Kalanwali,4007,HR,Haryana,101,IN,India,29.83573,74.9717,Q2452176
132389,Kanina Khas,4007,HR,Haryana,101,IN,India,28.33093,76.31099,Q1320976
132405,Karnal,4007,HR,Haryana,101,IN,India,29.66667,76.83333,Q607915
132478,Kharkhauda,4007,HR,Haryana,101,IN,India,28.8787,76.91069,Q2120387
132493,Kheri Sampla,4007,HR,Haryana,101,IN,India,28.7781,76.7756,Q1755447
132662,Kurukshetra,4007,HR,Haryana,101,IN,India,30,76.75,Q980118
132789,Ladwa,4007,HR,Haryana,101,IN,India,29.9935,77.04563,Q2235937
132772,Loharu,4007,HR,Haryana,101,IN,India,28.42993,75.80779,Q2240876
132825,Maham,4007,HR,Haryana,101,IN,India,28.96912,76.29495,Q429091
132832,Mahendragarh,4007,HR,Haryana,101,IN,India,28.25,76.16667,Q684019
132892,Mandholi Kalan,4007,HR,Haryana,101,IN,India,28.7085,75.68296,Q2249065
133047,Mustafabad,4007,HR,Haryana,101,IN,India,30.2022,77.14873,Q3868703
133176,Narayangarh,4007,HR,Haryana,101,IN,India,30.47798,77.12804,Q2734986
133272,Narnaul,4007,HR,Haryana,101,IN,India,28.04444,76.10833,Q2341892
133273,Narnaund,4007,HR,Haryana,101,IN,India,29.22047,76.14278,Q2452748
133175,Narwana,4007,HR,Haryana,101,IN,India,29.59903,76.11927,Q2452693
133286,Nilokheri,4007,HR,Haryana,101,IN,India,29.83671,76.93191,Q2558245
133290,Nuh,4007,HR,Haryana,101,IN,India,28.10296,77.00144,Q629396
133337,Palwal,4007,HR,Haryana,101,IN,India,28.14469,77.32546,Q2086217
133345,Panchkula,4007,HR,Haryana,101,IN,India,30.72883,76.94716,Q1898143
133350,Panipat,4007,HR,Haryana,101,IN,India,29.33259,76.92634,Q2086163
133378,Pataudi,4007,HR,Haryana,101,IN,India,28.32547,76.77858,Q1025646
133403,Pehowa,4007,HR,Haryana,101,IN,India,29.97897,76.58249,Q2451134
133451,Pinjaur,4007,HR,Haryana,101,IN,India,30.79873,76.91822,Q2718702
133568,Punahana,4007,HR,Haryana,101,IN,India,27.86371,77.20432,Q2557912
133567,Pundri,4007,HR,Haryana,101,IN,India,29.76096,76.56034,Q2737500
133579,Radaur,4007,HR,Haryana,101,IN,India,30.02706,77.15177,Q2735019
133715,Rania,4007,HR,Haryana,101,IN,India,29.52454,74.83689,Q2232515
133617,Ratia,4007,HR,Haryana,101,IN,India,29.69029,75.57688,Q2557870
133635,Rewari,4007,HR,Haryana,101,IN,India,28.199,76.6183,Q1949364
133647,Rohtak,4007,HR,Haryana,101,IN,India,28.83333,76.66667,Q967388
133746,Safidon,4007,HR,Haryana,101,IN,India,29.40596,76.67042,Q2557947
133774,Samalkha,4007,HR,Haryana,101,IN,India,29.23552,77.01273,Q2557930
133891,Shadipur Julana,4007,HR,Haryana,101,IN,India,29.12368,76.40516,Q3811046
133906,Shahabad,4007,HR,Haryana,101,IN,India,30.16776,76.87046,Q1748735
133961,Sirsa,4007,HR,Haryana,101,IN,India,29.53489,75.02898,Q1797298
